cci_ID;Name;Source;Year;maxDepth;coldSite;Depth;Temp;Latitude;Longitude;MAGT_Permafrost_cci
1;Wiese;RHM;1989;80;TRUE;20;-13,782761140;79,50000000;76,98333333;NA
1;Wiese;RHM;1989;80;TRUE;40;-13,206955330;79,50000000;76,98333333;NA
1;Wiese;RHM;1989;80;TRUE;80;-13,376102150;79,50000000;76,98333333;NA
1;Wiese;RHM;1990;80;TRUE;20;-12,952487840;79,50000000;76,98333333;NA
1;Wiese;RHM;1990;80;TRUE;80;-13,177945470;79,50000000;76,98333333;NA
1;Wiese;RHM;1991;80;TRUE;80;-14,079619180;79,50000000;76,98333333;NA
1;Wiese;RHM;1992;80;TRUE;20;-12,208720630;79,50000000;76,98333333;NA
1;Wiese;RHM;1992;80;TRUE;40;-12,313577260;79,50000000;76,98333333;NA
1;Wiese;RHM;1992;80;TRUE;80;-12,716234070;79,50000000;76,98333333;NA
1;Wiese;RHM;1993;80;TRUE;20;-12,228123400;79,50000000;76,98333333;NA
1;Wiese;RHM;1993;80;TRUE;40;-12,152738740;79,50000000;76,98333333;NA
1;Wiese;RHM;1993;80;TRUE;80;-12,902955070;79,50000000;76,98333333;NA
1;Wiese;RHM;1994;80;TRUE;20;-11,899190350;79,50000000;76,98333333;NA
1;Wiese;RHM;1994;80;TRUE;40;-12,121982210;79,50000000;76,98333333;NA
1;Wiese;RHM;1994;80;TRUE;80;-12,787087170;79,50000000;76,98333333;NA
1;Wiese;RHM;1995;80;TRUE;20;-9,878651434;79,50000000;76,98333333;NA
1;Wiese;RHM;1995;80;TRUE;40;-10,062553760;79,50000000;76,98333333;NA
1;Wiese;RHM;1995;80;TRUE;80;-10,304870070;79,50000000;76,98333333;NA
1;Wiese;RHM;1996;80;TRUE;20;-11,840411050;79,50000000;76,98333333;NA
1;Wiese;RHM;1996;80;TRUE;40;-11,946465550;79,50000000;76,98333333;NA
1;Wiese;RHM;1996;80;TRUE;80;-11,815820390;79,50000000;76,98333333;NA
1;Wiese;RHM;1997;80;TRUE;20;-11,726391450;79,50000000;76,98333333;-1,07660000000000e+01
1;Wiese;RHM;1997;80;TRUE;40;-11,548335250;79,50000000;76,98333333;-1,07420000000000e+01
1;Wiese;RHM;1997;80;TRUE;80;-11,521493220;79,50000000;76,98333333;-1,06940000000000e+01
1;Wiese;RHM;1998;80;TRUE;80;-12,274976320;79,50000000;76,98333333;-1,05660000000000e+01
1;Wiese;RHM;1999;80;TRUE;80;-11,408643110;79,50000000;76,98333333;-1,08120000000000e+01
1;Wiese;RHM;2000;80;TRUE;20;-10,386160890;79,50000000;76,98333333;-9,99199999999996e+00
1;Wiese;RHM;2000;80;TRUE;40;-10,542748910;79,50000000;76,98333333;-1,00040000000000e+01
1;Wiese;RHM;2000;80;TRUE;80;-10,640958780;79,50000000;76,98333333;-1,00280000000000e+01
1;Wiese;RHM;2001;80;TRUE;20;-10,249783030;79,50000000;76,98333333;-9,45999999999996e+00
1;Wiese;RHM;2001;80;TRUE;40;-10,532962420;79,50000000;76,98333333;-9,49999999999995e+00
1;Wiese;RHM;2001;80;TRUE;80;-10,723561830;79,50000000;76,98333333;-9,57999999999995e+00
1;Wiese;RHM;2002;80;TRUE;20;-10,820014720;79,50000000;76,98333333;-1,03360000000000e+01
1;Wiese;RHM;2002;80;TRUE;40;-10,913772400;79,50000000;76,98333333;-1,02820000000000e+01
1;Wiese;RHM;2002;80;TRUE;80;-10,914877110;79,50000000;76,98333333;-1,01740000000000e+01
1;Wiese;RHM;2003;80;TRUE;20;-11,173052360;79,50000000;76,98333333;-1,07340000000000e+01
1;Wiese;RHM;2003;80;TRUE;40;-10,996497060;79,50000000;76,98333333;-1,07180000000000e+01
1;Wiese;RHM;2003;80;TRUE;80;-10,830672040;79,50000000;76,98333333;-1,06860000000000e+01
1;Wiese;RHM;2004;80;TRUE;20;-12,164273200;79,50000000;76,98333333;-1,04100000000000e+01
1;Wiese;RHM;2004;80;TRUE;40;-12,232171450;79,50000000;76,98333333;-1,04100000000000e+01
1;Wiese;RHM;2004;80;TRUE;80;-12,122458180;79,50000000;76,98333333;-1,04100000000000e+01
1;Wiese;RHM;2005;80;TRUE;20;-9,243042756;79,50000000;76,98333333;-7,87999999999996e+00
1;Wiese;RHM;2005;80;TRUE;40;-9,198080517;79,50000000;76,98333333;-7,95999999999997e+00
1;Wiese;RHM;2005;80;TRUE;80;-9,451310164;79,50000000;76,98333333;-8,11999999999998e+00
1;Wiese;RHM;2006;80;TRUE;20;-8,359918715;79,50000000;76,98333333;-8,22999999999995e+00
1;Wiese;RHM;2006;80;TRUE;40;-8,508249002;79,50000000;76,98333333;-8,27999999999995e+00
1;Wiese;RHM;2006;80;TRUE;80;-8,493043395;79,50000000;76,98333333;-8,37999999999995e+00
1;Wiese;RHM;2007;80;TRUE;20;-9,100437787;79,50000000;76,98333333;-8,21199999999999e+00
1;Wiese;RHM;2007;80;TRUE;40;-9,238191244;79,50000000;76,98333333;-8,22399999999999e+00
1;Wiese;RHM;2007;80;TRUE;80;-9,113885115;79,50000000;76,98333333;-8,24799999999999e+00
1;Wiese;RHM;2008;80;TRUE;20;-9,017283950;79,50000000;76,98333333;-8,22599999999995e+00
1;Wiese;RHM;2008;80;TRUE;40;-9,242704101;79,50000000;76,98333333;-8,27199999999996e+00
1;Wiese;RHM;2008;80;TRUE;80;-9,262961968;79,50000000;76,98333333;-8,36399999999997e+00
1;Wiese;RHM;2009;80;TRUE;20;-8,786217358;79,50000000;76,98333333;-8,08399999999999e+00
1;Wiese;RHM;2009;80;TRUE;40;-8,737800179;79,50000000;76,98333333;-8,09799999999999e+00
1;Wiese;RHM;2009;80;TRUE;80;-8,926748989;79,50000000;76,98333333;-8,12599999999999e+00
1;Wiese;RHM;2010;80;TRUE;20;-8,677834741;79,50000000;76,98333333;-7,73399999999997e+00
1;Wiese;RHM;2010;80;TRUE;40;-8,679953277;79,50000000;76,98333333;-7,74799999999997e+00
1;Wiese;RHM;2010;80;TRUE;80;-8,552773298;79,50000000;76,98333333;-7,77599999999997e+00
1;Wiese;RHM;2011;80;TRUE;20;-7,981294163;79,50000000;76,98333333;-7,64399999999996e+00
1;Wiese;RHM;2011;80;TRUE;40;-8,314564132;79,50000000;76,98333333;-7,73799999999997e+00
1;Wiese;RHM;2011;80;TRUE;80;-8,457051332;79,50000000;76,98333333;-7,92599999999998e+00
1;Wiese;RHM;2012;80;TRUE;20;-5,451889685;79,50000000;76,98333333;-5,57799999999996e+00
1;Wiese;RHM;2012;80;TRUE;40;-5,652229191;79,50000000;76,98333333;-5,67599999999996e+00
1;Wiese;RHM;2012;80;TRUE;80;-5,854910609;79,50000000;76,98333333;-5,87199999999997e+00
1;Wiese;RHM;2014;80;TRUE;20;-9,333493983;79,50000000;76,98333333;-8,57399999999996e+00
1;Wiese;RHM;2014;80;TRUE;40;-9,262532002;79,50000000;76,98333333;-8,53799999999995e+00
1;Wiese;RHM;2014;80;TRUE;80;-9,139277392;79,50000000;76,98333333;-8,46599999999995e+00
1;Wiese;RHM;2015;80;TRUE;20;-8,435344419;79,50000000;76,98333333;-7,55200000000000e+00
1;Wiese;RHM;2015;80;TRUE;40;-8,592925561;79,50000000;76,98333333;-7,60400000000000e+00
1;Wiese;RHM;2015;80;TRUE;80;-8,702912187;79,50000000;76,98333333;-7,70799999999999e+00
2;Golomyanny;RHM;1989;120;TRUE;20;-13,525239370;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1989;120;TRUE;40;-13,301701230;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1989;120;TRUE;80;-13,299046980;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1989;120;TRUE;120;-13,279115460;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1990;120;TRUE;20;-14,709306200;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1990;120;TRUE;40;-14,519668460;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1990;120;TRUE;80;-14,185328340;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1990;120;TRUE;120;-13,953257810;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1991;120;TRUE;20;-14,898349330;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1991;120;TRUE;40;-14,815028800;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1991;120;TRUE;80;-14,648525980;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1991;120;TRUE;120;-14,692403350;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1992;120;TRUE;20;-15,317561730;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1992;120;TRUE;40;-15,099450880;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1992;120;TRUE;80;-14,688336320;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1992;120;TRUE;120;-14,504484270;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1993;120;TRUE;20;-14,540074880;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1993;120;TRUE;40;-14,570765490;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1993;120;TRUE;80;-14,173322450;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1993;120;TRUE;120;-14,343636710;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1994;120;TRUE;80;-12,756761390;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1994;120;TRUE;120;-12,665597440;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1995;120;TRUE;20;-10,727066690;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1995;120;TRUE;40;-10,665771890;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1995;120;TRUE;80;-10,698360860;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1995;120;TRUE;120;-10,506209040;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1996;120;TRUE;80;-13,141773200;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1996;120;TRUE;120;-12,681818000;79,55000000;90,61666667;NA
2;Golomyanny;RHM;1997;120;TRUE;20;-11,885172170;79,55000000;90,61666667;-1,09340000000000e+01
2;Golomyanny;RHM;1997;120;TRUE;40;-11,734026500;79,55000000;90,61666667;-1,09580000000000e+01
2;Golomyanny;RHM;1997;120;TRUE;80;-11,551594980;79,55000000;90,61666667;-1,10060000000000e+01
2;Golomyanny;RHM;1997;120;TRUE;120;-10,927624810;79,55000000;90,61666667;-1,10480000000000e+01
2;Golomyanny;RHM;1998;120;TRUE;80;-13,291308880;79,55000000;90,61666667;-1,11640000000000e+01
2;Golomyanny;RHM;1998;120;TRUE;120;-12,512818100;79,55000000;90,61666667;-1,10920000000000e+01
2;Golomyanny;RHM;1999;120;TRUE;20;-12,464351000;79,55000000;90,61666667;-1,09020000000000e+01
2;Golomyanny;RHM;1999;120;TRUE;40;-12,285892860;79,55000000;90,61666667;-1,09340000000000e+01
2;Golomyanny;RHM;1999;120;TRUE;80;-12,343628390;79,55000000;90,61666667;-1,09980000000000e+01
2;Golomyanny;RHM;1999;120;TRUE;120;-11,617464160;79,55000000;90,61666667;-1,10480000000000e+01
2;Golomyanny;RHM;2000;120;TRUE;80;-11,897990840;79,55000000;90,61666667;-1,08260000000000e+01
2;Golomyanny;RHM;2000;120;TRUE;120;-11,732221230;79,55000000;90,61666667;-1,07860000000000e+01
2;Golomyanny;RHM;2001;120;TRUE;20;-12,658249490;79,55000000;90,61666667;-1,03300000000000e+01
2;Golomyanny;RHM;2001;120;TRUE;40;-12,485100490;79,55000000;90,61666667;-1,03900000000000e+01
2;Golomyanny;RHM;2001;120;TRUE;80;-12,524992320;79,55000000;90,61666667;-1,05100000000000e+01
2;Golomyanny;RHM;2001;120;TRUE;120;-12,685840370;79,55000000;90,61666667;-1,06060000000000e+01
2;Golomyanny;RHM;2002;120;TRUE;80;-13,075901180;79,55000000;90,61666667;-1,05360000000000e+01
2;Golomyanny;RHM;2002;120;TRUE;120;-13,219792630;79,55000000;90,61666667;-1,05080000000000e+01
2;Golomyanny;RHM;2003;120;TRUE;20;-13,144962240;79,55000000;90,61666667;-1,11820000000000e+01
2;Golomyanny;RHM;2003;120;TRUE;40;-12,717932030;79,55000000;90,61666667;-1,11540000000000e+01
2;Golomyanny;RHM;2003;120;TRUE;80;-12,754524450;79,55000000;90,61666667;-1,10980000000000e+01
2;Golomyanny;RHM;2003;120;TRUE;120;-12,601019580;79,55000000;90,61666667;-1,10500000000000e+01
2;Golomyanny;RHM;2004;120;TRUE;20;-13,171540220;79,55000000;90,61666667;-1,08320000000000e+01
2;Golomyanny;RHM;2004;120;TRUE;40;-12,906499400;79,55000000;90,61666667;-1,08240000000000e+01
2;Golomyanny;RHM;2004;120;TRUE;80;-12,942893270;79,55000000;90,61666667;-1,08080000000000e+01
2;Golomyanny;RHM;2004;120;TRUE;120;-12,973356230;79,55000000;90,61666667;-1,07980000000000e+01
2;Golomyanny;RHM;2005;120;TRUE;20;-9,751591141;79,55000000;90,61666667;-9,01399999999998e+00
2;Golomyanny;RHM;2005;120;TRUE;40;-9,699960317;79,55000000;90,61666667;-9,06799999999997e+00
2;Golomyanny;RHM;2005;120;TRUE;80;-9,805275261;79,55000000;90,61666667;-9,17599999999996e+00
2;Golomyanny;RHM;2005;120;TRUE;120;-9,979396442;79,55000000;90,61666667;-9,28399999999997e+00
2;Golomyanny;RHM;2006;120;TRUE;20;-10,309298510;79,55000000;90,61666667;-9,13799999999995e+00
2;Golomyanny;RHM;2006;120;TRUE;40;-10,339080260;79,55000000;90,61666667;-9,15599999999996e+00
2;Golomyanny;RHM;2006;120;TRUE;80;-10,069121220;79,55000000;90,61666667;-9,19199999999997e+00
2;Golomyanny;RHM;2006;120;TRUE;120;-10,068467740;79,55000000;90,61666667;-9,23199999999998e+00
2;Golomyanny;RHM;2007;120;TRUE;20;-10,764194190;79,55000000;90,61666667;-9,82799999999999e+00
2;Golomyanny;RHM;2007;120;TRUE;40;-10,625604200;79,55000000;90,61666667;-9,83599999999998e+00
2;Golomyanny;RHM;2007;120;TRUE;80;-10,348652710;79,55000000;90,61666667;-9,85199999999996e+00
2;Golomyanny;RHM;2007;120;TRUE;120;-10,601089350;79,55000000;90,61666667;-9,86399999999997e+00
2;Golomyanny;RHM;2008;120;TRUE;20;-12,136249600;79,55000000;90,61666667;-9,27199999999997e+00
2;Golomyanny;RHM;2008;120;TRUE;40;-12,060223020;79,55000000;90,61666667;-9,31399999999998e+00
2;Golomyanny;RHM;2008;120;TRUE;80;-11,640666070;79,55000000;90,61666667;-9,39799999999999e+00
2;Golomyanny;RHM;2008;120;TRUE;120;-11,758268620;79,55000000;90,61666667;-9,46600000000000e+00
2;Golomyanny;RHM;2009;120;TRUE;20;-12,188020240;79,55000000;90,61666667;-9,08599999999996e+00
2;Golomyanny;RHM;2009;120;TRUE;40;-11,951820280;79,55000000;90,61666667;-9,12199999999996e+00
2;Golomyanny;RHM;2009;120;TRUE;80;-11,653866490;79,55000000;90,61666667;-9,19399999999996e+00
2;Golomyanny;RHM;2009;120;TRUE;120;-11,807552480;79,55000000;90,61666667;-9,25599999999996e+00
2;Golomyanny;RHM;2010;120;TRUE;20;-11,362021250;79,55000000;90,61666667;-8,99999999999998e+00
2;Golomyanny;RHM;2010;120;TRUE;40;-11,137887220;79,55000000;90,61666667;-8,97999999999997e+00
2;Golomyanny;RHM;2010;120;TRUE;80;-10,789889910;79,55000000;90,61666667;-8,93999999999996e+00
2;Golomyanny;RHM;2010;120;TRUE;120;-10,899459800;79,55000000;90,61666667;-8,91999999999996e+00
2;Golomyanny;RHM;2011;120;TRUE;20;-9,638311572;79,55000000;90,61666667;-7,84599999999999e+00
2;Golomyanny;RHM;2011;120;TRUE;40;-9,569519330;79,55000000;90,61666667;-7,93199999999999e+00
2;Golomyanny;RHM;2011;120;TRUE;80;-9,590156788;79,55000000;90,61666667;-8,10400000000000e+00
2;Golomyanny;RHM;2011;120;TRUE;120;-9,870223375;79,55000000;90,61666667;-8,25799999999999e+00
2;Golomyanny;RHM;2014;120;TRUE;20;-11,118700720;79,55000000;90,61666667;-1,00540000000000e+01
2;Golomyanny;RHM;2014;120;TRUE;40;-10,958913210;79,55000000;90,61666667;-1,00080000000000e+01
2;Golomyanny;RHM;2014;120;TRUE;80;-10,840006400;79,55000000;90,61666667;-9,91599999999995e+00
2;Golomyanny;RHM;2014;120;TRUE;120;-10,673329490;79,55000000;90,61666667;-9,83599999999996e+00
2;Golomyanny;RHM;2015;120;TRUE;20;-9,719052297;79,55000000;90,61666667;-8,31999999999997e+00
2;Golomyanny;RHM;2015;120;TRUE;40;-9,708451541;79,55000000;90,61666667;-8,41999999999997e+00
2;Golomyanny;RHM;2015;120;TRUE;80;-9,854915016;79,55000000;90,61666667;-8,61999999999997e+00
2;Golomyanny;RHM;2015;120;TRUE;120;-9,932873144;79,55000000;90,61666667;-8,78399999999997e+00
3;Im.E.K.Fedorova, GMO;RHM;1989;80;TRUE;20;-14,409169870;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1989;80;TRUE;80;-14,309919850;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1990;80;TRUE;20;-13,951139270;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1990;80;TRUE;40;-14,045083210;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1990;80;TRUE;80;-13,456701230;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1991;80;TRUE;20;-14,509236430;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1991;80;TRUE;40;-14,401815160;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1991;80;TRUE;80;-14,234961600;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1992;80;TRUE;20;-14,549968380;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1992;80;TRUE;40;-14,480914970;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1992;80;TRUE;80;-13,909688370;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1993;80;TRUE;20;-13,963102920;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1993;80;TRUE;40;-13,861995010;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1993;80;TRUE;80;-14,066951480;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1994;80;TRUE;20;-13,862391780;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1994;80;TRUE;40;-13,915214360;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1994;80;TRUE;80;-14,151683900;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1995;80;TRUE;20;-10,701169360;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1995;80;TRUE;40;-10,719765740;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1995;80;TRUE;80;-11,251556580;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1996;80;TRUE;80;-12,621063320;77,71111111;104,27972220;NA
3;Im.E.K.Fedorova, GMO;RHM;1997;80;TRUE;20;-12,002383510;77,71111111;104,27972220;-1,15780000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;1997;80;TRUE;40;-12,231564260;77,71111111;104,27972220;-1,15660000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;1997;80;TRUE;80;-12,503980410;77,71111111;104,27972220;-1,15420000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;1998;80;TRUE;20;-12,846573860;77,71111111;104,27972220;-1,14500000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;1998;80;TRUE;40;-12,592384790;77,71111111;104,27972220;-1,14400000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;1998;80;TRUE;80;-12,779918080;77,71111111;104,27972220;-1,14200000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;1999;80;TRUE;80;-12,379757650;77,71111111;104,27972220;-1,09000000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2000;80;TRUE;20;-11,206008560;77,71111111;104,27972220;-1,01240000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2000;80;TRUE;40;-11,638466750;77,71111111;104,27972220;-1,01580000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2000;80;TRUE;80;-11,987179410;77,71111111;104,27972220;-1,02260000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2001;80;TRUE;20;-9,708332053;77,71111111;104,27972220;-1,08320000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2001;80;TRUE;40;-11,363063880;77,71111111;104,27972220;-1,08440000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2001;80;TRUE;80;-11,219987840;77,71111111;104,27972220;-1,08680000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2003;80;TRUE;20;-12,555174470;77,71111111;104,27972220;-1,08079999999999e+01
3;Im.E.K.Fedorova, GMO;RHM;2003;80;TRUE;80;-12,170332180;77,71111111;104,27972220;-1,08020000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2004;80;TRUE;20;-13,694651530;77,71111111;104,27972220;-1,18260000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2004;80;TRUE;40;-13,709020310;77,71111111;104,27972220;-1,17720000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2004;80;TRUE;80;-13,458485310;77,71111111;104,27972220;-1,16640000000000e+01
3;Im.E.K.Fedorova, GMO;RHM;2005;80;TRUE;20;-10,360348820;77,71111111;104,27972220;-9,36799999999997e+00
3;Im.E.K.Fedorova, GMO;RHM;2005;80;TRUE;40;-10,220766770;77,71111111;104,27972220;-9,45599999999997e+00
3;Im.E.K.Fedorova, GMO;RHM;2005;80;TRUE;80;-10,527996030;77,71111111;104,27972220;-9,63199999999997e+00
3;Im.E.K.Fedorova, GMO;RHM;2006;80;TRUE;20;-10,860455710;77,71111111;104,27972220;-8,90399999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2006;80;TRUE;40;-10,743424860;77,71111111;104,27972220;-8,95799999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2006;80;TRUE;80;-10,888862010;77,71111111;104,27972220;-9,06599999999995e+00
3;Im.E.K.Fedorova, GMO;RHM;2007;80;TRUE;20;-11,023024830;77,71111111;104,27972220;-9,98999999999999e+00
3;Im.E.K.Fedorova, GMO;RHM;2007;80;TRUE;40;-11,012124930;77,71111111;104,27972220;-9,96999999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2007;80;TRUE;80;-11,192209680;77,71111111;104,27972220;-9,92999999999997e+00
3;Im.E.K.Fedorova, GMO;RHM;2008;80;TRUE;20;-11,565951810;77,71111111;104,27972220;-9,57399999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2008;80;TRUE;40;-11,788905810;77,71111111;104,27972220;-9,62799999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2009;80;TRUE;20;-11,067581290;77,71111111;104,27972220;-9,56199999999995e+00
3;Im.E.K.Fedorova, GMO;RHM;2009;80;TRUE;40;-11,223045950;77,71111111;104,27972220;-9,57399999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2009;80;TRUE;80;-11,448696240;77,71111111;104,27972220;-9,59799999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2010;80;TRUE;20;-11,307944830;77,71111111;104,27972220;-8,14199999999999e+00
3;Im.E.K.Fedorova, GMO;RHM;2010;80;TRUE;40;-11,341337690;77,71111111;104,27972220;-8,21399999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2010;80;TRUE;80;-11,430505210;77,71111111;104,27972220;-8,35799999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2011;80;TRUE;20;-9,427059652;77,71111111;104,27972220;-8,12399999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2011;80;TRUE;40;-9,556093830;77,71111111;104,27972220;-8,21799999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2011;80;TRUE;80;-9,928653993;77,71111111;104,27972220;-8,40600000000000e+00
3;Im.E.K.Fedorova, GMO;RHM;2012;80;TRUE;20;-8,273335281;77,71111111;104,27972220;-6,86399999999995e+00
3;Im.E.K.Fedorova, GMO;RHM;2012;80;TRUE;40;-9,104080047;77,71111111;104,27972220;-6,98799999999995e+00
3;Im.E.K.Fedorova, GMO;RHM;2012;80;TRUE;80;-9,364740728;77,71111111;104,27972220;-7,23599999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2014;80;TRUE;20;-9,932416796;77,71111111;104,27972220;-9,74999999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2014;80;TRUE;40;-9,929861752;77,71111111;104,27972220;-9,71999999999998e+00
3;Im.E.K.Fedorova, GMO;RHM;2014;80;TRUE;80;-10,298565030;77,71111111;104,27972220;-9,65999999999999e+00
3;Im.E.K.Fedorova, GMO;RHM;2015;80;TRUE;20;-9,168712238;77,71111111;104,27972220;-8,37399999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2015;80;TRUE;40;-9,139956478;77,71111111;104,27972220;-8,44799999999996e+00
3;Im.E.K.Fedorova, GMO;RHM;2015;80;TRUE;80;-9,584854071;77,71111111;104,27972220;-8,59599999999996e+00
4;Dixon;RHM;1989;80;TRUE;20;-10,251297290;73,51659400;80,38114700;NA
4;Dixon;RHM;1989;80;TRUE;40;-10,195205450;73,51659400;80,38114700;NA
4;Dixon;RHM;1989;80;TRUE;80;-10,049316440;73,51659400;80,38114700;NA
4;Dixon;RHM;1990;80;TRUE;20;-9,466057348;73,51659400;80,38114700;NA
4;Dixon;RHM;1990;80;TRUE;40;-9,506266001;73,51659400;80,38114700;NA
4;Dixon;RHM;1990;80;TRUE;80;-8,820501792;73,51659400;80,38114700;NA
4;Dixon;RHM;1991;80;TRUE;20;-9,712495519;73,51659400;80,38114700;NA
4;Dixon;RHM;1991;80;TRUE;40;-9,815691885;73,51659400;80,38114700;NA
4;Dixon;RHM;1991;80;TRUE;80;-9,408094352;73,51659400;80,38114700;NA
4;Dixon;RHM;1992;80;TRUE;20;-11,701452160;73,51659400;80,38114700;NA
4;Dixon;RHM;1992;80;TRUE;40;-11,296919740;73,51659400;80,38114700;NA
4;Dixon;RHM;1992;80;TRUE;80;-10,770133410;73,51659400;80,38114700;NA
4;Dixon;RHM;1993;80;TRUE;20;-7,479273555;73,51659400;80,38114700;NA
4;Dixon;RHM;1993;80;TRUE;40;-7,640083205;73,51659400;80,38114700;NA
4;Dixon;RHM;1993;80;TRUE;80;-7,987634409;73,51659400;80,38114700;NA
4;Dixon;RHM;1994;80;TRUE;20;-10,347501750;73,51659400;80,38114700;NA
4;Dixon;RHM;1994;80;TRUE;40;-9,957201508;73,51659400;80,38114700;NA
4;Dixon;RHM;1994;80;TRUE;80;-8,946282643;73,51659400;80,38114700;NA
4;Dixon;RHM;1995;80;TRUE;80;-7,015380824;73,51659400;80,38114700;NA
4;Dixon;RHM;1996;80;TRUE;20;-8,043400315;73,51659400;80,38114700;NA
4;Dixon;RHM;1996;80;TRUE;40;-7,845388017;73,51659400;80,38114700;NA
4;Dixon;RHM;1996;80;TRUE;80;-8,526509177;73,51659400;80,38114700;NA
4;Dixon;RHM;1997;80;TRUE;20;-6,988123399;73,51659400;80,38114700;-6,90799999999999e+00
4;Dixon;RHM;1997;80;TRUE;40;-6,895050564;73,51659400;80,38114700;-6,99599999999999e+00
4;Dixon;RHM;1997;80;TRUE;80;-7,525470431;73,51659400;80,38114700;-7,17199999999999e+00
4;Dixon;RHM;1998;80;TRUE;20;-7,714144266;73,51659400;80,38114700;-8,73799999999995e+00
